seed,state_hour,planning_horizon_h,status,solver_is_valid,execution_replay_is_valid,execution_replay_mismatches,model_replay_is_exact,model_replay_mismatches,solve_wall_s,replan_wall_s,best_bound,relative_gap,termination_reason,requested_mip_gap_rel,solver_threads,warm_start_accepted,mip_start_audit,warm_start_source,cplex_root_algorithm,warm_start_score,mpc_warm_start_score,shifted_warm_start_score,terminal_cleanup_cost,terminal_cleanup_headroom_risk,augmented_objective_value
9000057,600.0,168,Integer Feasible,True,True,,True,,301.8730066413991,310.6371939028613,532952.78265,0.2868336602411545,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42076, ""initialized_variables"": 23271, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.749328809339204e-05, ""missing_variable_count"": 7040, ""partial_constraint_count"": 12796, ""top_violations"": [{""constraint"": ""_C54667"", ""residual"": 4.749328809339204e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 4.749328809339204e-05}, {""constraint"": ""_C54668"", ""residual"": 2.609348484838847e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.609348484838847e-05}], ""total_constraints"": 54872, ""total_variables"": 30311, ""violated_constraint_count"": 2}",greedy,automatic,"[749795.8555897429, 24246.24900657418]",,,205476.72326768536,0.0,747305.0155875499
9000057,624.0,168,Integer Feasible,True,True,,True,,302.0814906540327,311.89252363098785,545154.02455,0.30288512217586067,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42412, ""initialized_variables"": 24039, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.7852021705475636e-05, ""missing_variable_count"": 7808, ""partial_constraint_count"": 14188, ""top_violations"": [{""constraint"": ""_C56395"", ""residual"": 3.7852021705475636e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.7852021705475636e-05}, {""constraint"": ""_C56394"", ""residual"": 2.2071222474551178e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.2071222474551178e-05}, {""constraint"": ""_C56396"", ""residual"": -1.4389621355803683e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.4389621355803683e-05}], ""total_constraints"": 56600, ""total_variables"": 31847, ""violated_constraint_count"": 3}",greedy,automatic,"[784505.4575224479, 24436.367442093935]",,,269254.29758135905,0.0,782014.6175212252
9000057,648.0,168,Integer Feasible,True,True,,True,,301.98797289282084,312.3331989431754,530255.64247,0.2880172758538962,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42363, ""initialized_variables"": 23927, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.89122767248773e-05, ""missing_variable_count"": 7696, ""partial_constraint_count"": 13985, ""top_violations"": [{""constraint"": ""_C56143"", ""residual"": 4.89122767248773e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 4.89122767248773e-05}, {""constraint"": ""_C56142"", ""residual"": 4.414700379129499e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.414700379129499e-05}, {""constraint"": ""_C56144"", ""residual"": 3.2062578611657955e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.2062578611657955e-05}], ""total_constraints"": 56348, ""total_variables"": 31623, ""violated_constraint_count"": 3}",greedy,automatic,"[752231.6616053376, 22259.11341298392]",,,212179.0717152539,0.0,744759.1416012895
9000057,672.0,168,Integer Feasible,True,True,,True,,301.96599237062037,312.4543036399409,548111.9259799999,0.2599106161186136,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42356, ""initialized_variables"": 23911, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.979501227353467e-05, ""missing_variable_count"": 7680, ""partial_constraint_count"": 13956, ""top_violations"": [{""constraint"": ""_C56108"", ""residual"": 4.979501227353467e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.979501227353467e-05}, {""constraint"": ""_C56107"", ""residual"": -3.0296949717012467e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.0296949717012467e-05}, {""constraint"": ""_C56106"", ""residual"": 2.571297363829217e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.571297363829217e-05}], ""total_constraints"": 56312, ""total_variables"": 31591, ""violated_constraint_count"": 3}",greedy,automatic,"[749735.4152296279, 21336.277654788963]",,,252111.42734991337,0.0,740602.3352279911
9000057,696.0,168,Integer Feasible,True,True,,True,,301.7971401861869,312.5944687551819,563683.29071,0.20319409173374092,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42524, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 1.7379183191224e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56970"", ""residual"": -1.7379183191224e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.7379183191224e-05}, {""constraint"": ""_C56971"", ""residual"": 1.2478309145080857e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 1.2478309145080857e-05}], ""total_constraints"": 57176, ""total_variables"": 32359, ""violated_constraint_count"": 2}",greedy,automatic,"[707843.7432044992, 24864.72653839911]",,,200479.64619137297,0.0,707428.6032046347
9000058,0.0,168,Integer Feasible,True,True,,True,,301.9182580532506,305.30347167979926,422188.63741,0.11090396205323588,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42468, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.259930506123055e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56914"", ""residual"": 4.259930506123055e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.259930506123055e-05}, {""constraint"": ""_C56915"", ""residual"": -3.725471469806507e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.725471469806507e-05}, {""constraint"": ""_C56916"", ""residual"": -3.614058005041443e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.614058005041443e-05}], ""total_constraints"": 57120, ""total_variables"": 32359, ""violated_constraint_count"": 3}",greedy,barrier,"[478587.81640119676, 28630.438762302845]",,,229639.92222873901,0.0,474851.5564021433
9000058,24.0,168,Integer Feasible,True,True,,True,,302.0089538577013,305.37424081983045,387435.881,0.09181273010186247,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42468, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.6298605916963425e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56915"", ""residual"": -2.6298605916963425e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.6298605916963425e-05}, {""constraint"": ""_C56916"", ""residual"": -2.1861924324184656e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.1861924324184656e-05}, {""constraint"": ""_C56914"", ""residual"": -5.46956744074123e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 5.46956744074123e-06}], ""total_constraints"": 57120, ""total_variables"": 32359, ""violated_constraint_count"": 3}",greedy,automatic,"[427848.93431918306, 26003.52232869066]",,,216393.11209273947,0.0,426603.51432084583
9000058,48.0,168,Integer Feasible,True,True,,True,,303.70076276827604,307.39226116705686,383705.74026,0.17003578935768018,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42344, ""initialized_variables"": 23975, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.1987693344271975e-05, ""missing_variable_count"": 7744, ""partial_constraint_count"": 14072, ""top_violations"": [{""constraint"": ""_C56210"", ""residual"": -2.1987693344271975e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.1987693344271975e-05}, {""constraint"": ""_C56212"", ""residual"": -2.1861924324184656e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.1861924324184656e-05}], ""total_constraints"": 56416, ""total_variables"": 31719, ""violated_constraint_count"": 2}",greedy,automatic,"[469373.3875323051, 20495.2853898095]",,,231773.5915248299,0.0,462316.0075336806
9000058,72.0,168,Integer Feasible,True,True,,True,,301.9585983068682,305.7713019736111,379011.43554,0.24155016579276223,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42484, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.518620426097186e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56932"", ""residual"": -4.518620426097186e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.518620426097186e-05}, {""constraint"": ""_C56930"", ""residual"": 3.6677278330898844e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.6677278330898844e-05}, {""constraint"": ""_C56931"", ""residual"": -2.8720274258375866e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.8720274258375866e-05}], ""total_constraints"": 57136, ""total_variables"": 32359, ""violated_constraint_count"": 3}",greedy,automatic,"[499718.5290907294, 22120.800663527803]",,,237022.91322725324,0.0,499718.52909185214
9000058,96.0,168,Integer Feasible,True,True,,True,,302.0462254351005,305.8306735069491,434117.54875,0.15451287678218162,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42488, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.3755904976496822e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56935"", ""residual"": 2.3755904976496822e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.3755904976496822e-05}, {""constraint"": ""_C56934"", ""residual"": 2.2683670977130532e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.2683670977130532e-06}], ""total_constraints"": 57140, ""total_variables"": 32359, ""violated_constraint_count"": 2}",greedy,automatic,"[513452.5847046334, 26793.600057134485]",,,214223.49391303744,0.0,513452.5847038366
9000058,120.0,168,Integer Feasible,True,True,,False,"overflow_risk_t: expected 33404.53856734278, actual 33404.51643333938, tolerance 0.0011",301.7841345779598,305.39423620933667,465098.28231,0.09929472237892183,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 41845, ""initialized_variables"": 22743, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.821495804208098e-05, ""missing_variable_count"": 6512, ""partial_constraint_count"": 11839, ""top_violations"": [{""constraint"": ""_C53479"", ""residual"": -4.821495804208098e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 4.821495804208098e-05}], ""total_constraints"": 53684, ""total_variables"": 29255, ""violated_constraint_count"": 1}",greedy,automatic,"[573405.895706462, 30992.691343793063]",,,295452.1786451377,0.0,516371.21916106314
9000058,144.0,168,Optimal,True,True,,True,,4.306519913952798,8.142790905199945,735210.4367576505,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42349, ""initialized_variables"": 23895, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.7120697015780024e-05, ""missing_variable_count"": 7664, ""partial_constraint_count"": 13927, ""top_violations"": [{""constraint"": ""_C56071"", ""residual"": -3.7120697015780024e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.7120697015780024e-05}, {""constraint"": ""_C56072"", ""residual"": -1.9963403588008077e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.9963403588008077e-06}], ""total_constraints"": 56276, ""total_variables"": 31559, ""violated_constraint_count"": 2}",greedy,automatic,"[735210.4367565053, 34571.750779117036]",,,261940.54179719908,0.0,735210.4367576505
9000058,168.0,168,Integer Feasible,True,True,,True,,302.0033110831864,305.97085160622373,538838.79955,0.3757849199013674,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42195, ""initialized_variables"": 23543, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.944177595054498e-05, ""missing_variable_count"": 7312, ""partial_constraint_count"": 13289, ""top_violations"": [{""constraint"": ""_C55280"", ""residual"": 2.944177595054498e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.944177595054498e-05}, {""constraint"": ""_C55279"", ""residual"": 2.2388534489437006e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.2388534489437006e-05}], ""total_constraints"": 55484, ""total_variables"": 30855, ""violated_constraint_count"": 2}",greedy,automatic,"[864471.6007354134, 32480.188670613836]",,,265044.8617855568,0.0,863226.180733823
9000058,192.0,168,Integer Feasible,True,True,,True,,302.15625222492963,307.32372987642884,522942.86843,0.45333901149953043,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42496, ""initialized_variables"": 24231, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.897184594985447e-05, ""missing_variable_count"": 8000, ""partial_constraint_count"": 14536, ""top_violations"": [{""constraint"": ""_C56826"", ""residual"": -2.897184594985447e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.897184594985447e-05}, {""constraint"": ""_C56827"", ""residual"": -1.2511047316365875e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 1.2511047316365875e-05}, {""constraint"": ""_C56828"", ""residual"": 1.2457467164495029e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.2457467164495029e-05}], ""total_constraints"": 57032, ""total_variables"": 32231, ""violated_constraint_count"": 3}",greedy,automatic,"[956612.744333572, 31140.440880915623]",,,255562.0365555618,0.0,956612.7443344181
9000058,216.0,168,Integer Feasible,True,True,,True,,301.8711483050138,306.92896206397563,600165.00582,0.3626319967704004,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42034, ""initialized_variables"": 23175, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.893653047271073e-05, ""missing_variable_count"": 6944, ""partial_constraint_count"": 12622, ""top_violations"": [{""constraint"": ""_C54451"", ""residual"": -3.893653047271073e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.893653047271073e-05}, {""constraint"": ""_C54452"", ""residual"": 2.9899648325226735e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.9899648325226735e-05}, {""constraint"": ""_C54450"", ""residual"": -1.8926327356894035e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.8926327356894035e-05}], ""total_constraints"": 54656, ""total_variables"": 30119, ""violated_constraint_count"": 3}",greedy,automatic,"[947442.2313319817, 29444.43656276855]",,,257575.48448079007,0.0,941630.2713329054
9000058,240.0,168,Integer Feasible,True,True,,True,,301.9719742783345,308.0533478478901,588942.14137,0.4204647402587148,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42510, ""initialized_variables"": 24263, ""integrality_violation_count"": 0, ""max_constraint_violation"": 1.1862670362461358e-05, ""missing_variable_count"": 8032, ""partial_constraint_count"": 14594, ""top_violations"": [{""constraint"": ""_C56898"", ""residual"": 1.1862670362461358e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.1862670362461358e-05}, {""constraint"": ""_C56900"", ""residual"": -9.589339242666028e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 9.589339242666028e-06}], ""total_constraints"": 57104, ""total_variables"": 32295, ""violated_constraint_count"": 2}",greedy,automatic,"[1016231.7675599658, 27937.538708238237]",,,263687.7843713176,0.0,1016231.7675596031
